Year,Site_code,Species,TotalBirds,Relative Abund Index,Season
2019,PC-07,ALHU,2,0.222222222,Breeding
2019,PC-07,AMGO,2,0.222222222,Breeding
2019,PC-07,ANHU,1,0.111111111,Breeding
2019,PC-07,BEWR,4,0.444444444,Breeding
2019,PC-07,BUSH,10,1.111111111,Breeding
2019,PC-07,CATH,3,0.333333333,Breeding
2019,PC-07,COYE,34,3.777777778,Breeding
2019,PC-07,HAWO,3,0.333333333,Breeding
2019,PC-07,HUVI,3,0.333333333,Breeding
2019,PC-07,LBVI,3,0.333333333,Breeding
2019,PC-07,MALL,2,0.222222222,Breeding
2019,PC-07,MODO,1,0.111111111,Breeding
2019,PC-07,NOFL,1,0.111111111,Breeding
2019,PC-07,NUWO,2,0.222222222,Breeding
2019,PC-07,OCWA,4,0.444444444,Breeding
2019,PC-07,PSFL,4,0.444444444,Breeding
2019,PC-07,RCKI,4,0.444444444,Breeding
2019,PC-07,RTHA,1,0.111111111,Breeding
2019,PC-07,SOSP,18,2,Breeding
2019,PC-07,SPTO,2,0.222222222,Breeding
2019,PC-07,SWTH,2,0.222222222,Breeding
2019,PC-07,UNSW,30,3.333333333,Breeding
2019,PC-07,VIRA,1,0.111111111,Breeding
2019,PC-07,WAVI,2,0.222222222,Breeding
2019,PC-07,WREN,4,0.444444444,Breeding
2019,PC-07,YBCH,1,0.111111111,Breeding
2019,PC-07,YEWA,7,0.777777778,Breeding
2019,PC-08,AMGO,7,0.777777778,Breeding
2019,PC-08,ANHU,3,0.333333333,Breeding
2019,PC-08,ATFL,1,0.111111111,Breeding
2019,PC-08,BEWR,13,1.444444444,Breeding
2019,PC-08,BHGR,1,0.111111111,Breeding
2019,PC-08,BUSH,7,0.777777778,Breeding
2019,PC-08,CALT,2,0.222222222,Breeding
2019,PC-08,CAVI,1,0.111111111,Breeding
2019,PC-08,COHA,4,0.444444444,Breeding
2019,PC-08,COYE,8,0.888888889,Breeding
2019,PC-08,HAWO,3,0.333333333,Breeding
2019,PC-08,HUVI,3,0.333333333,Breeding
2019,PC-08,LBVI,1,0.111111111,Breeding
2019,PC-08,NOFL,1,0.111111111,Breeding
2019,PC-08,NUWO,1,0.111111111,Breeding
2019,PC-08,OATI,2,0.222222222,Breeding
2019,PC-08,OCWA,10,1.111111111,Breeding
2019,PC-08,PSFL,8,0.888888889,Breeding
2019,PC-08,PUFI,1,0.111111111,Breeding
2019,PC-08,RSHA,5,0.555555556,Breeding
2019,PC-08,SPTO,4,0.444444444,Breeding
2019,PC-08,SWTH,2,0.222222222,Breeding
2019,PC-08,TRES,1,0.111111111,Breeding
2019,PC-08,UNWO,1,0.111111111,Breeding
2019,PC-08,WAVI,3,0.333333333,Breeding
2019,PC-08,WREN,3,0.333333333,Breeding
2019,PC-08,YEWA,6,0.666666667,Breeding
2019,PC-09,AMGO,2,0.222222222,Breeding
2019,PC-09,ANHU,2,0.222222222,Breeding
2019,PC-09,ATFL,1,0.111111111,Breeding
2019,PC-09,BEWR,8,0.888888889,Breeding
2019,PC-09,BUSH,1,0.111111111,Breeding
2019,PC-09,CLSW,1,0.111111111,Breeding
2019,PC-09,COYE,7,0.777777778,Breeding
2019,PC-09,HAWO,2,0.222222222,Breeding
2019,PC-09,HOOR,1,0.111111111,Breeding
2019,PC-09,HUVI,4,0.444444444,Breeding
2019,PC-09,LBVI,13,1.444444444,Breeding
2019,PC-09,LEGO,2,0.222222222,Breeding
2019,PC-09,NUWO,4,0.444444444,Breeding
2019,PC-09,OATI,2,0.222222222,Breeding
2019,PC-09,OCWA,12,1.333333333,Breeding
2019,PC-09,PSFL,6,0.666666667,Breeding
2019,PC-09,PUFI,1,0.111111111,Breeding
2019,PC-09,SOSP,11,1.222222222,Breeding
2019,PC-09,SPTO,6,0.666666667,Breeding
2019,PC-09,TRES,7,0.777777778,Breeding
2019,PC-09,WAVI,2,0.222222222,Breeding
2019,PC-09,WIFL,1,0.111111111,Breeding
2019,PC-09,WREN,2,0.222222222,Breeding
2019,PC-09,YBCH,4,0.444444444,Breeding
2019,PC-09,YEWA,21,2.333333333,Breeding
2019,PC-09,YRWA,3,0.333333333,Breeding
2019,PC-10,ALHU,3,0.333333333,Breeding
2019,PC-10,AMCR,1,0.111111111,Breeding
2019,PC-10,AMGO,5,0.555555556,Breeding
2019,PC-10,ANHU,14,1.555555556,Breeding
2019,PC-10,ATFL,4,0.444444444,Breeding
2019,PC-10,BEWR,6,0.666666667,Breeding
2019,PC-10,BUSH,15,1.666666667,Breeding
2019,PC-10,COHA,2,0.222222222,Breeding
2019,PC-10,COYE,4,0.444444444,Breeding
2019,PC-10,DOWO,1,0.111111111,Breeding
2019,PC-10,HOOR,1,0.111111111,Breeding
2019,PC-10,LAGO,1,0.111111111,Breeding
2019,PC-10,LBVI,11,1.222222222,Breeding
2019,PC-10,MODO,1,0.111111111,Breeding
2019,PC-10,OCWA,1,0.111111111,Breeding
2019,PC-10,PSFL,6,0.666666667,Breeding
2019,PC-10,SOSP,6,0.666666667,Breeding
2019,PC-10,SPTO,2,0.222222222,Breeding
2019,PC-10,SWTH,2,0.222222222,Breeding
2019,PC-10,TRES,7,0.777777778,Breeding
2019,PC-10,TUVU,1,0.111111111,Breeding
2019,PC-10,UNHU,2,0.222222222,Breeding
2019,PC-10,WREN,2,0.222222222,Breeding
2019,PC-10,WTSW,2,0.222222222,Breeding
2019,PC-10,YBCH,11,1.222222222,Breeding
2019,PC-10,YEWA,4,0.444444444,Breeding
2019,PC-10,YRWA,1,0.111111111,Breeding
2019,PC-11,ALHU,1,0.111111111,Breeding
2019,PC-11,AMCR,2,0.222222222,Breeding
2019,PC-11,AMGO,8,0.888888889,Breeding
2019,PC-11,AMRO,1,0.111111111,Breeding
2019,PC-11,ANHU,3,0.333333333,Breeding
2019,PC-11,ATFL,1,0.111111111,Breeding
2019,PC-11,BEWR,1,0.111111111,Breeding
2019,PC-11,BGGN,1,0.111111111,Breeding
2019,PC-11,BLPH,1,0.111111111,Breeding
2019,PC-11,BUSH,17,1.888888889,Breeding
2019,PC-11,CAQU,4,0.444444444,Breeding
2019,PC-11,COYE,11,1.222222222,Breeding
2019,PC-11,LAGO,1,0.111111111,Breeding
2019,PC-11,LAZB,4,0.444444444,Breeding
2019,PC-11,LEGO,1,0.111111111,Breeding
2019,PC-11,NRWS,1,0.111111111,Breeding
2019,PC-11,NUWO,1,0.111111111,Breeding
2019,PC-11,PSFL,2,0.222222222,Breeding
2019,PC-11,RTHA,1,0.111111111,Breeding
2019,PC-11,SOSP,9,1,Breeding
2019,PC-11,TRES,18,2,Breeding
2019,PC-11,UNHU,1,0.111111111,Breeding
2019,PC-11,WEBL,2,0.222222222,Breeding
2019,PC-12,AMGO,20,2.222222222,Breeding
2019,PC-12,ANHU,3,0.333333333,Breeding
2019,PC-12,ATFL,10,1.111111111,Breeding
2019,PC-12,BCHU,1,0.111111111,Breeding
2019,PC-12,BEWR,12,1.333333333,Breeding
2019,PC-12,BLPH,2,0.222222222,Breeding
2019,PC-12,BUSH,11,1.222222222,Breeding
2019,PC-12,CALT,1,0.111111111,Breeding
2019,PC-12,CATH,1,0.111111111,Breeding
2019,PC-12,DOWO,1,0.111111111,Breeding
2019,PC-12,HAWO,2,0.222222222,Breeding
2019,PC-12,HOFI,1,0.111111111,Breeding
2019,PC-12,LAZB,2,0.222222222,Breeding
2019,PC-12,LBVI,12,1.333333333,Breeding
2019,PC-12,LEGO,1,0.111111111,Breeding
2019,PC-12,MALL,2,0.222222222,Breeding
2019,PC-12,NUWO,5,0.555555556,Breeding
2019,PC-12,OATI,8,0.888888889,Breeding
2019,PC-12,OCWA,4,0.444444444,Breeding
2019,PC-12,PSFL,3,0.333333333,Breeding
2019,PC-12,PUFI,3,0.333333333,Breeding
2019,PC-12,RCKI,2,0.222222222,Breeding
2019,PC-12,RSHA,1,0.111111111,Breeding
2019,PC-12,SOSP,7,0.777777778,Breeding
2019,PC-12,SPTO,6,0.666666667,Breeding
2019,PC-12,TRES,18,2,Breeding
2019,PC-12,UNHU,1,0.111111111,Breeding
2019,PC-12,WEBL,3,0.333333333,Breeding
2019,PC-12,WREN,2,0.222222222,Breeding
2019,PC-12,WTSW,1,0.111111111,Breeding
2019,PC-12,YBCH,1,0.111111111,Breeding
2019,PC-12,YEWA,12,1.333333333,Breeding
2019,PC-12,YRWA,2,0.222222222,Breeding
2019,PC-13,AMGO,1,0.111111111,Breeding
2019,PC-13,ANHU,3,0.333333333,Breeding
2019,PC-13,ATFL,2,0.222222222,Breeding
2019,PC-13,BEWR,4,0.444444444,Breeding
2019,PC-13,BHGR,1,0.111111111,Breeding
2019,PC-13,BUSH,29,3.222222222,Breeding
2019,PC-13,CALT,1,0.111111111,Breeding
2019,PC-13,CORA,2,0.222222222,Breeding
2019,PC-13,COYE,5,0.555555556,Breeding
2019,PC-13,DOWO,1,0.111111111,Breeding
2019,PC-13,HAWO,2,0.222222222,Breeding
2019,PC-13,HUVI,1,0.111111111,Breeding
2019,PC-13,LBVI,13,1.444444444,Breeding
2019,PC-13,LEGO,2,0.222222222,Breeding
2019,PC-13,MODO,4,0.444444444,Breeding
2019,PC-13,NOFL,1,0.111111111,Breeding
2019,PC-13,NUWO,3,0.333333333,Breeding
2019,PC-13,OATI,2,0.222222222,Breeding
2019,PC-13,OCWA,1,0.111111111,Breeding
2019,PC-13,PHAI,1,0.111111111,Breeding
2019,PC-13,PSFL,8,0.888888889,Breeding
2019,PC-13,RCKI,1,0.111111111,Breeding
2019,PC-13,RTHA,1,0.111111111,Breeding
2019,PC-13,SOSP,12,1.333333333,Breeding
2019,PC-13,SPTO,2,0.222222222,Breeding
2019,PC-13,SWTH,1,0.111111111,Breeding
2019,PC-13,TRES,16,1.777777778,Breeding
2019,PC-13,UNWO,1,0.111111111,Breeding
2019,PC-13,WAVI,5,0.555555556,Breeding
2019,PC-13,WBNU,1,0.111111111,Breeding
2019,PC-13,WIWA,1,0.111111111,Breeding
2019,PC-13,WREN,4,0.444444444,Breeding
2019,PC-13,WTSW,5,0.555555556,Breeding
2019,PC-13,YBCH,5,0.555555556,Breeding
2019,PC-13,YEWA,20,2.222222222,Breeding
2019,PC-14,AMCR,1,0.111111111,Breeding
2019,PC-14,AMGO,9,1,Breeding
2019,PC-14,AMRO,1,0.111111111,Breeding
2019,PC-14,ANHU,4,0.444444444,Breeding
2019,PC-14,ATFL,2,0.222222222,Breeding
2019,PC-14,BEWR,8,0.888888889,Breeding
2019,PC-14,BHGR,8,0.888888889,Breeding
2019,PC-14,BRBL,10,1.111111111,Breeding
2019,PC-14,BUSH,42,4.666666667,Breeding
2019,PC-14,CALT,2,0.222222222,Breeding
2019,PC-14,CAQU,1,0.111111111,Breeding
2019,PC-14,CATH,2,0.222222222,Breeding
2019,PC-14,COHA,1,0.111111111,Breeding
2019,PC-14,COYE,14,1.555555556,Breeding
2019,PC-14,EUST,1,0.111111111,Breeding
2019,PC-14,HAWO,2,0.222222222,Breeding
2019,PC-14,HOFI,3,0.333333333,Breeding
2019,PC-14,HOOR,2,0.222222222,Breeding
2019,PC-14,LBVI,1,0.111111111,Breeding
2019,PC-14,LEGO,5,0.555555556,Breeding
2019,PC-14,MALL,3,0.333333333,Breeding
2019,PC-14,MODO,4,0.444444444,Breeding
2019,PC-14,NOFL,3,0.333333333,Breeding
2019,PC-14,NUWO,3,0.333333333,Breeding
2019,PC-14,OATI,1,0.111111111,Breeding
2019,PC-14,OCWA,1,0.111111111,Breeding
2019,PC-14,PSFL,3,0.333333333,Breeding
2019,PC-14,RWBL,2,0.222222222,Breeding
2019,PC-14,SOSP,12,1.333333333,Breeding
2019,PC-14,SPTO,6,0.666666667,Breeding
2019,PC-14,TRES,39,4.333333333,Breeding
2019,PC-14,WEBL,1,0.111111111,Breeding
2019,PC-14,WREN,3,0.333333333,Breeding
2019,PC-14,WTSW,1,0.111111111,Breeding
2019,PC-14,YBCH,5,0.555555556,Breeding
2019,PC-14,YEWA,2,0.222222222,Breeding
2019,PC-14,YRWA,1,0.111111111,Breeding
2019,PC-15,AMCR,1,0.111111111,Breeding
2019,PC-15,AMGO,2,0.222222222,Breeding
2019,PC-15,ANHU,5,0.555555556,Breeding
2019,PC-15,ATFL,7,0.777777778,Breeding
2019,PC-15,BARS,2,0.222222222,Breeding
2019,PC-15,BEWR,11,1.222222222,Breeding
2019,PC-15,BHCO,8,0.888888889,Breeding
2019,PC-15,BHGR,10,1.111111111,Breeding
2019,PC-15,BRBL,1,0.111111111,Breeding
2019,PC-15,BUSH,21,2.333333333,Breeding
2019,PC-15,CALT,11,1.222222222,Breeding
2019,PC-15,CAQU,5,0.555555556,Breeding
2019,PC-15,CEDW,10,1.111111111,Breeding
2019,PC-15,CLSW,4,0.444444444,Breeding
2019,PC-15,COYE,13,1.444444444,Breeding
2019,PC-15,HOFI,16,1.777777778,Breeding
2019,PC-15,HOOR,2,0.222222222,Breeding
2019,PC-15,LBVI,3,0.333333333,Breeding
2019,PC-15,LEGO,7,0.777777778,Breeding
2019,PC-15,MODO,8,0.888888889,Breeding
2019,PC-15,NUWO,6,0.666666667,Breeding
2019,PC-15,OCWA,2,0.222222222,Breeding
2019,PC-15,PHAI,8,0.888888889,Breeding
2019,PC-15,PSFL,6,0.666666667,Breeding
2019,PC-15,PUFI,1,0.111111111,Breeding
2019,PC-15,RCKI,1,0.111111111,Breeding
2019,PC-15,RSHA,1,0.111111111,Breeding
2019,PC-15,RTHA,2,0.222222222,Breeding
2019,PC-15,SBMU,2,0.222222222,Breeding
2019,PC-15,SOSP,9,1,Breeding
2019,PC-15,SPTO,11,1.222222222,Breeding
2019,PC-15,TRES,34,3.777777778,Breeding
2019,PC-15,UNHU,1,0.111111111,Breeding
2019,PC-15,WEBL,9,1,Breeding
2019,PC-15,WIWA,2,0.222222222,Breeding
2019,PC-15,WREN,8,0.888888889,Breeding
2019,PC-15,YBCH,8,0.888888889,Breeding
2019,PC-15,YEWA,11,1.222222222,Breeding
2019,PC-15,YRWA,1,0.111111111,Breeding
2020,PC-01,AMGO,1,0.166666667,Breeding
2020,PC-01,ANHU,2,0.333333333,Breeding
2020,PC-01,ATFL,1,0.166666667,Breeding
2020,PC-01,BEWR,2,0.333333333,Breeding
2020,PC-01,BGGN,3,0.5,Breeding
2020,PC-01,BLPH,1,0.166666667,Breeding
2020,PC-01,BUSH,2,0.333333333,Breeding
2020,PC-01,CATH,1,0.166666667,Breeding
2020,PC-01,COYE,4,0.666666667,Breeding
2020,PC-01,HAWO,1,0.166666667,Breeding
2020,PC-01,HUVI,1,0.166666667,Breeding
2020,PC-01,LBVI,11,1.833333333,Breeding
2020,PC-01,LEGO,5,0.833333333,Breeding
2020,PC-01,MODO,1,0.166666667,Breeding
2020,PC-01,NUWO,1,0.166666667,Breeding
2020,PC-01,OCWA,2,0.333333333,Breeding
2020,PC-01,PSFL,4,0.666666667,Breeding
2020,PC-01,SBMU,3,0.5,Breeding
2020,PC-01,SOSP,2,0.333333333,Breeding
2020,PC-01,SPTO,5,0.833333333,Breeding
2020,PC-01,UNHU,1,0.166666667,Breeding
2020,PC-01,UNSW,1,0.166666667,Breeding
2020,PC-01,WREN,2,0.333333333,Breeding
2020,PC-01,WTSW,1,0.166666667,Breeding
2020,PC-02,AMGO,2,0.333333333,Breeding
2020,PC-02,ANHU,3,0.5,Breeding
2020,PC-02,ATFL,3,0.5,Breeding
2020,PC-02,BCHU,1,0.166666667,Breeding
2020,PC-02,BEWR,6,1,Breeding
2020,PC-02,BGGN,5,0.833333333,Breeding
2020,PC-02,BHCO,4,0.666666667,Breeding
2020,PC-02,BUSH,7,1.166666667,Breeding
2020,PC-02,CALT,1,0.166666667,Breeding
2020,PC-02,COYE,4,0.666666667,Breeding
2020,PC-02,HOFI,1,0.166666667,Breeding
2020,PC-02,HUVI,1,0.166666667,Breeding
2020,PC-02,LBVI,8,1.333333333,Breeding
2020,PC-02,LEGO,3,0.5,Breeding
2020,PC-02,NUWO,1,0.166666667,Breeding
2020,PC-02,PSFL,2,0.333333333,Breeding
2020,PC-02,SOSP,1,0.166666667,Breeding
2020,PC-02,SPTO,3,0.5,Breeding
2020,PC-02,TRES,9,1.5,Breeding
2020,PC-02,WREN,2,0.333333333,Breeding
2020,PC-02,WTSW,2,0.333333333,Breeding
2020,PC-02,YBCH,1,0.166666667,Breeding
2020,PC-03,AMGO,1,0.166666667,Breeding
2020,PC-03,ATFL,2,0.333333333,Breeding
2020,PC-03,BEWR,7,1.166666667,Breeding
2020,PC-03,BHGR,2,0.333333333,Breeding
2020,PC-03,BUSH,22,3.666666667,Breeding
2020,PC-03,CLSW,2,0.333333333,Breeding
2020,PC-03,COYE,11,1.833333333,Breeding
2020,PC-03,DOWO,1,0.166666667,Breeding
2020,PC-03,HUVI,5,0.833333333,Breeding
2020,PC-03,LBVI,1,0.166666667,Breeding
2020,PC-03,LEGO,4,0.666666667,Breeding
2020,PC-03,OCWA,2,0.333333333,Breeding
2020,PC-03,PSFL,5,0.833333333,Breeding
2020,PC-03,PUFI,1,0.166666667,Breeding
2020,PC-03,SOSP,7,1.166666667,Breeding
2020,PC-03,WAVI,1,0.166666667,Breeding
2020,PC-03,WTSW,1,0.166666667,Breeding
2020,PC-03,YEWA,12,2,Breeding
2020,PC-04,ANHU,1,0.166666667,Breeding
2020,PC-04,ATFL,3,0.5,Breeding
2020,PC-04,BEWR,5,0.833333333,Breeding
2020,PC-04,BGGN,10,1.666666667,Breeding
2020,PC-04,BUSH,25,4.166666667,Breeding
2020,PC-04,CASJ,1,0.166666667,Breeding
2020,PC-04,CATH,2,0.333333333,Breeding
2020,PC-04,COHA,1,0.166666667,Breeding
2020,PC-04,COYE,5,0.833333333,Breeding
2020,PC-04,DOWO,3,0.5,Breeding
2020,PC-04,LAGO,1,0.166666667,Breeding
2020,PC-04,LBVI,8,1.333333333,Breeding
2020,PC-04,LEGO,1,0.166666667,Breeding
2020,PC-04,NUWO,2,0.333333333,Breeding
2020,PC-04,PSFL,1,0.166666667,Breeding
2020,PC-04,SOSP,2,0.333333333,Breeding
2020,PC-04,SPTO,6,1,Breeding
2020,PC-04,WAVI,1,0.166666667,Breeding
2020,PC-04,WIWA,1,0.166666667,Breeding
2020,PC-04,WREN,1,0.166666667,Breeding
2020,PC-04,YEWA,5,0.833333333,Breeding
2020,PC-05,ANHU,1,0.166666667,Breeding
2020,PC-05,BEWR,3,0.5,Breeding
2020,PC-05,BHCO,1,0.166666667,Breeding
2020,PC-05,BHGR,1,0.166666667,Breeding
2020,PC-05,BUSH,22,3.666666667,Breeding
2020,PC-05,COYE,10,1.666666667,Breeding
2020,PC-05,HUVI,4,0.666666667,Breeding
2020,PC-05,LBVI,7,1.166666667,Breeding
2020,PC-05,MODO,1,0.166666667,Breeding
2020,PC-05,OCWA,2,0.333333333,Breeding
2020,PC-05,PSFL,10,1.666666667,Breeding
2020,PC-05,RWBL,2,0.333333333,Breeding
2020,PC-05,SOSP,9,1.5,Breeding
2020,PC-05,SPTO,2,0.333333333,Breeding
2020,PC-05,SWTH,2,0.333333333,Breeding
2020,PC-05,UNWO,1,0.166666667,Breeding
2020,PC-05,WAVI,1,0.166666667,Breeding
2020,PC-05,WREN,3,0.5,Breeding
2020,PC-05,YBCH,1,0.166666667,Breeding
2020,PC-05,YEWA,8,1.333333333,Breeding
2020,PC-06,ANHU,1,0.166666667,Breeding
2020,PC-06,BEWR,8,1.333333333,Breeding
2020,PC-06,BGGN,1,0.166666667,Breeding
2020,PC-06,BUOR,1,0.166666667,Breeding
2020,PC-06,COHA,2,0.333333333,Breeding
2020,PC-06,COYE,11,1.833333333,Breeding
2020,PC-06,DOWO,1,0.166666667,Breeding
2020,PC-06,HUVI,3,0.5,Breeding
2020,PC-06,LBVI,5,0.833333333,Breeding
2020,PC-06,NUWO,6,1,Breeding
2020,PC-06,OCWA,1,0.166666667,Breeding
2020,PC-06,PSFL,7,1.166666667,Breeding
2020,PC-06,PUFI,1,0.166666667,Breeding
2020,PC-06,SOSP,6,1,Breeding
2020,PC-06,TRES,1,0.166666667,Breeding
2020,PC-06,UNSW,1,0.166666667,Breeding
2020,PC-06,WIWA,2,0.333333333,Breeding
2020,PC-06,WREN,1,0.166666667,Breeding
2020,PC-06,YBCH,3,0.5,Breeding
2020,PC-06,YEWA,12,2,Breeding
2020,PC-07,AMGO,1,0.166666667,Breeding
2020,PC-07,ATFL,2,0.333333333,Breeding
2020,PC-07,BEWR,2,0.333333333,Breeding
2020,PC-07,BHGR,2,0.333333333,Breeding
2020,PC-07,BUSH,14,2.333333333,Breeding
2020,PC-07,CLSW,1,0.166666667,Breeding
2020,PC-07,COHA,1,0.166666667,Breeding
2020,PC-07,COYE,17,2.833333333,Breeding
2020,PC-07,DOWO,2,0.333333333,Breeding
2020,PC-07,HAWO,1,0.166666667,Breeding
2020,PC-07,HOOR,1,0.166666667,Breeding
2020,PC-07,HUVI,4,0.666666667,Breeding
2020,PC-07,LBVI,6,1,Breeding
2020,PC-07,LEGO,2,0.333333333,Breeding
2020,PC-07,NUWO,4,0.666666667,Breeding
2020,PC-07,PSFL,3,0.5,Breeding
2020,PC-07,SOSP,9,1.5,Breeding
2020,PC-07,SPTO,1,0.166666667,Breeding
2020,PC-07,SWTH,1,0.166666667,Breeding
2020,PC-07,WAVI,1,0.166666667,Breeding
2020,PC-07,WIWA,1,0.166666667,Breeding
2020,PC-07,YEWA,3,0.5,Breeding
2020,PC-07,YRWA,1,0.166666667,Breeding
2020,PC-08,ATFL,5,0.833333333,Breeding
2020,PC-08,BEWR,5,0.833333333,Breeding
2020,PC-08,BGGN,2,0.333333333,Breeding
2020,PC-08,BHGR,1,0.166666667,Breeding
2020,PC-08,BUSH,5,0.833333333,Breeding
2020,PC-08,COYE,6,1,Breeding
2020,PC-08,DOWO,1,0.166666667,Breeding
2020,PC-08,HAWO,1,0.166666667,Breeding
2020,PC-08,LBVI,7,1.166666667,Breeding
2020,PC-08,LEGO,2,0.333333333,Breeding
2020,PC-08,NUWO,3,0.5,Breeding
2020,PC-08,OATI,2,0.333333333,Breeding
2020,PC-08,OCWA,3,0.5,Breeding
2020,PC-08,PSFL,9,1.5,Breeding
2020,PC-08,RSHA,1,0.166666667,Breeding
2020,PC-08,SOSP,2,0.333333333,Breeding
2020,PC-08,SPTO,1,0.166666667,Breeding
2020,PC-08,SWTH,3,0.5,Breeding
2020,PC-08,TRES,2,0.333333333,Breeding
2020,PC-08,WIWA,2,0.333333333,Breeding
2020,PC-08,WREN,2,0.333333333,Breeding
2020,PC-08,YEWA,6,1,Breeding
2020,PC-09,AMGO,3,0.5,Breeding
2020,PC-09,ATFL,3,0.5,Breeding
2020,PC-09,BEWR,3,0.5,Breeding
2020,PC-09,BUSH,25,4.166666667,Breeding
2020,PC-09,CLSW,5,0.833333333,Breeding
2020,PC-09,COHA,1,0.166666667,Breeding
2020,PC-09,COYE,11,1.833333333,Breeding
2020,PC-09,HAWO,1,0.166666667,Breeding
2020,PC-09,HUVI,1,0.166666667,Breeding
2020,PC-09,LBVI,11,1.833333333,Breeding
2020,PC-09,NUWO,1,0.166666667,Breeding
2020,PC-09,OCWA,3,0.5,Breeding
2020,PC-09,PSFL,5,0.833333333,Breeding
2020,PC-09,RSHA,1,0.166666667,Breeding
2020,PC-09,SOSP,12,2,Breeding
2020,PC-09,TRES,3,0.5,Breeding
2020,PC-09,UNHU,2,0.333333333,Breeding
2020,PC-09,USHU,1,0.166666667,Breeding
2020,PC-09,WREN,2,0.333333333,Breeding
2020,PC-09,WTSW,1,0.166666667,Breeding
2020,PC-09,YBCH,2,0.333333333,Breeding
2020,PC-09,YEWA,15,2.5,Breeding
2020,PC-10,AMGO,2,0.333333333,Breeding
2020,PC-10,ANHU,2,0.333333333,Breeding
2020,PC-10,ATFL,1,0.166666667,Breeding
2020,PC-10,BARS,1,0.166666667,Breeding
2020,PC-10,BEWR,1,0.166666667,Breeding
2020,PC-10,BHGR,2,0.333333333,Breeding
2020,PC-10,BUSH,11,1.833333333,Breeding
2020,PC-10,CLSW,5,0.833333333,Breeding
2020,PC-10,COYE,2,0.333333333,Breeding
2020,PC-10,DOWO,1,0.166666667,Breeding
2020,PC-10,HAWO,1,0.166666667,Breeding
2020,PC-10,HUVI,1,0.166666667,Breeding
2020,PC-10,LBVI,7,1.166666667,Breeding
2020,PC-10,NUWO,1,0.166666667,Breeding
2020,PC-10,OCWA,2,0.333333333,Breeding
2020,PC-10,PSFL,6,1,Breeding
2020,PC-10,SOSP,4,0.666666667,Breeding
2020,PC-10,SPTO,4,0.666666667,Breeding
2020,PC-10,SWTH,1,0.166666667,Breeding
2020,PC-10,TRES,6,1,Breeding
2020,PC-10,WAVI,1,0.166666667,Breeding
2020,PC-10,WREN,1,0.166666667,Breeding
2020,PC-10,WTSW,5,0.833333333,Breeding
2020,PC-10,YBCH,7,1.166666667,Breeding
2020,PC-10,YEWA,4,0.666666667,Breeding
2020,PC-11,AMGO,7,1.166666667,Breeding
2020,PC-11,ANHU,2,0.333333333,Breeding
2020,PC-11,ATFL,2,0.333333333,Breeding
2020,PC-11,BEWR,1,0.166666667,Breeding
2020,PC-11,BHCO,3,0.5,Breeding
2020,PC-11,BHGR,1,0.166666667,Breeding
2020,PC-11,BLPH,2,0.333333333,Breeding
2020,PC-11,BUSH,16,2.666666667,Breeding
2020,PC-11,CASJ,1,0.166666667,Breeding
2020,PC-11,COHA,1,0.166666667,Breeding
2020,PC-11,COYE,14,2.333333333,Breeding
2020,PC-11,DOWO,1,0.166666667,Breeding
2020,PC-11,HOFI,2,0.333333333,Breeding
2020,PC-11,LBVI,2,0.333333333,Breeding
2020,PC-11,LEGO,6,1,Breeding
2020,PC-11,PSFL,1,0.166666667,Breeding
2020,PC-11,SOSP,5,0.833333333,Breeding
2020,PC-11,SPTO,3,0.5,Breeding
2020,PC-11,VIRA,3,0.5,Breeding
2020,PC-11,YEWA,2,0.333333333,Breeding
2020,PC-12,AMGO,6,1,Breeding
2020,PC-12,ANHU,1,0.166666667,Breeding
2020,PC-12,ATFL,3,0.5,Breeding
2020,PC-12,BEWR,4,0.666666667,Breeding
2020,PC-12,BGGN,2,0.333333333,Breeding
2020,PC-12,BHCO,2,0.333333333,Breeding
2020,PC-12,BHGR,1,0.166666667,Breeding
2020,PC-12,BUSH,12,2,Breeding
2020,PC-12,CASJ,1,0.166666667,Breeding
2020,PC-12,COYE,1,0.166666667,Breeding
2020,PC-12,DOWO,3,0.5,Breeding
2020,PC-12,HAWO,1,0.166666667,Breeding
2020,PC-12,HOFI,4,0.666666667,Breeding
2020,PC-12,LBVI,13,2.166666667,Breeding
2020,PC-12,MODO,1,0.166666667,Breeding
2020,PC-12,NUWO,6,1,Breeding
2020,PC-12,OATI,3,0.5,Breeding
2020,PC-12,OCWA,1,0.166666667,Breeding
2020,PC-12,PSFL,5,0.833333333,Breeding
2020,PC-12,PUFI,1,0.166666667,Breeding
2020,PC-12,SOSP,2,0.333333333,Breeding
2020,PC-12,SPTO,6,1,Breeding
2020,PC-12,TRES,9,1.5,Breeding
2020,PC-12,UNHU,2,0.333333333,Breeding
2020,PC-12,WAVI,2,0.333333333,Breeding
2020,PC-12,WIWA,1,0.166666667,Breeding
2020,PC-12,YBCH,3,0.5,Breeding
2020,PC-12,YEWA,3,0.5,Breeding
2020,PC-13,AMGO,4,0.666666667,Breeding
2020,PC-13,ATFL,1,0.166666667,Breeding
2020,PC-13,BARS,1,0.166666667,Breeding
2020,PC-13,BCHU,3,0.5,Breeding
2020,PC-13,BHGR,5,0.833333333,Breeding
2020,PC-13,BUSH,10,1.666666667,Breeding
2020,PC-13,CAQU,2,0.333333333,Breeding
2020,PC-13,COYE,1,0.166666667,Breeding
